번호,구분,계약명,계약금액,계약일,계약상대자
2849,구매/기타,[기계공학과] 2020-2학기 PBL 교과목 재료 구입_11월,807539,2020-12-08,카드구매
2850,구매/기타,[예술체육대학 조형예술학부] 파브리아노종이 (실험실습비)구입,400000,2020-12-08,카드구매
2851,구매/기타,2020년 안전공학과 EATED 프로그램 재료비 구입(12월),1996500,2020-12-08,주식회사 페스텍
2852,구매/기타,[대학혁신] 선배들이 알려주는 교양교육 에세이 상품 구입,1123000,2020-12-08,카드구매
2853,구매/기타,(생명과학전공)실험실습재료(브라더 DR02355 드럼) 구입,38300,2020-12-08,카드구매
2854,구매/기타,K-MOOC 온라인특강 개최에 따른 현수막 및 배너 제작,240000,2020-12-08,카드구매
2855,구매/기타,(메카트로닉스공학과) 김기준 교수님 실험실습재료 구입2,169400,2020-12-08,카드구매
2856,구매/기타,SSD 하드디스크 및 케이블 구매,3116000,2020-12-08,카드구매
2857,구매/기타,(메카트로닉스공학과) 한유성 교수님 실험실습재료 구입1,321000,2020-12-08,카드구매
2858,구매/기타,사무용품 구입,258600,2020-12-08,카드구매
2859,구매/기타,2021년 최고경영자과정 신입생 모집 브로셔 제작,2000000,2020-12-08,카드구매
2860,구매/기타,[기계공학과] 학부생연구경진대회 재료비 구입(20201202),1274000,2020-12-08,카드구매
2861,구매/기타,학술정보팀 소모품 구매를 위한 견적 의뢰,298950,2020-12-08,카드구매
2862,구매/기타,(체육진흥원)사무용품(모니터보안필름) 구입,57200,2020-12-07,카드구매
2863,구매/기타,(생명과학전공)실험실습재료(새모이 외 4종) 구입,142680,2020-12-07,카드구매
2864,구매/기타,부서운영물품 구매,141000,2020-12-07,카드구매
2865,구매/기타,임베디드시스템공학과 실습재료구입 요청,254700,2020-12-07,카드구매
2866,구매/기타,[IPP형 대학연계형 계약학과]전산용품 구매 지출,179080,2020-12-07,카드구매
2867,구매/기타,컴퓨터공학부 실습재료(키보드 외 3종) 구입비 지출,126500,2020-12-07,카드구매
2868,구매/기타,(의류학과)2020학년도 2학기 실험실습재료 구입,22050,2020-12-07,카드구매
2869,구매/기타,"외국인 지원센터 물품구입(물티슈, 각휴지 등)",269000,2020-12-07,카드구매
2870,구매/기타,[법학부] 물품 구매 견적,1165000,2020-12-07,카드구매
2871,구매/기타,소모품구입_TEM Grid,522500,2020-12-07,카드구매
2872,구매/기타,( 컴퓨터공학과)2020학년도 2학기 실험실습재료 구입,298640,2020-12-07,카드구매
2873,구매/기타,(메카트로닉스)2020학년도 2학기 실험실습재료 구입,230000,2020-12-05,카드구매
2874,구매/기타,(에너지화학공학과)2020학년도 2학기 실험실습재료 구입,411950,2020-12-05,카드구매
2875,구매/기타,[도시건축학부]0 실험실습재료 구입(반광택인화지)_20201207,1260000,2020-12-05,카드구매
2876,구매/기타,(안전공학과)2020학년도 2학기 실험실습재료 구입,380100,2020-12-05,카드구매
2877,구매/기타,(생명.나노바이오학과)2020학년도 2학기 실험실습재료 구입,204000,2020-12-05,카드구매
2878,구매/기타,[도시건축학부] 실험실습재료 구입(무선마우스 외)_20201207,697500,2020-12-05,카드구매
2879,구매/기타,(일어일문학과)2020학년도 2학기 실험실습재료 구입,46000,2020-12-05,카드구매
2880,구매/기타,(사회복지학과)2020학년도 2학기 실험실습재료 구입,321000,2020-12-05,카드구매
2881,구매/기타,(정치외교)2020학년도 2학기 실험실습재료 구입,108900,2020-12-05,카드구매
2882,구매/기타,소모품교체(ICP Spray Chamber),484000,2020-12-05,티에프서비스
2883,구매/기타,"(체육진흥원-2020대학운동부평가및지원사업)탁구,사격부 훈련용품(방한복등) 구매",5224500,2020-12-04,(주)에스와이
2884,구매/기타,산업경영공학과 실험실습재료 구입(29),91000,2020-12-04,카드구매
2885,구매/기타,융합과학기술원 인간유전체연구센터 소모품 구매,218000,2020-12-04,카드구매
2886,구매/기타,[예술체육대학 조형예술학부] 시너스 에코파인아트 (실험실습비) 구입,170000,2020-12-04,대진월드
2887,구매/기타,대외전략과 대외협력업무용 기념품 구입,1650000,2020-12-04,카드구매
2888,구매/기타,(공통물리) 공통 물리실험재료(Quartz wafer)구입,1980000,2020-12-04,카드구매
2889,구매/기타,임베디드시스템공학과 실습재료(아두이노 보드 외4종) 구입 요청,305762,2020-12-04,카드구매
2890,구매/기타,[인천국제개발협력센터] 소모품(사무용품) 구입비 지출,15300,2020-12-04,카드구매
2891,구매/기타,대외전략과 대외협력업무용 기념품 구입,739260,2020-12-04,카드구매
2892,구매/기타,신소재공학과 학생회 간식나눔사업 상품 구입(교육행사지원비),837000,2020-12-04,카드구매
2893,구매/기타,[인천국제개발협력센터] 소모품(다과) 구입 지출,102680,2020-12-04,카드구매
2894,구매/기타,전기공학과 실험실습재료 구입요구(17),759000,2020-12-04,카드구매
2895,구매/기타,[인천국제개발협력센터] 소모품(무선 가습기) 구입 비용 지출,59600,2020-12-04,카드구매
2896,구매/기타,[독어독문] 전공 역량 심화를 위한 학생 자기주도 연구-원전 및 고전 도서구입(대학원-1차),873920,2020-12-04,카드구매
2897,구매/기타,[인천국제개발협력센터] 소모품비(캡슐커피 구입비) 지출,100500,2020-12-04,카드구매
2898,구매/기타,"(체육진흥원-시체육회)탁구,사격,테니스부 훈련용품(훈련복등) 구매",4706200,2020-12-04,(주)에스와이
2899,구매/기타,INU어학센터(외국어교육센터) 외국어강좌 홍보물 제작,240000,2020-12-03,카드구매
2900,구매/기타,환경공학전공 실험실습재료비(종이컵 10온스 외),88800,2020-12-03,카드구매
2901,구매/기타,홍보팀 공보 관련 물품 구매,51700,2020-12-03,카드구매
2902,구매/기타,[대학혁신지원사업] 2021학년도 수시모집 공연예술학과 연기 2차 실기고사용 투명마스크 구매,278500,2020-12-03,카드구매
2903,구매/기타,대학혁신사업단 사무용품 구입 비용 지출,1144600,2020-12-03,카드구매
2904,구매/기타,[도시건축학부]실험실습재료 구입(로얄보드 외),145000,2020-12-03,카드구매
2905,구매/기타,(공모) 수학과 2020년 학부생 연구실 체험 지원 사업(2차) 실험실습비 지출_문병수 교수님(교수 연구실),289300,2020-12-03,카드구매
2906,구매/기타,신소재공학과 실험실습재료 구입 (28) 계좌이체,1137400,2020-12-03,삼한박막진공(주)
2907,구매/기타,2021학년도 학생부종합전형 면접고사 안내 현수막 제작,1450000,2020-12-03,카드구매
2908,구매/기타,[중어중국] 기초학문육성사업 도서비 지출,1999670,2020-12-03,카드구매
2909,구매/기타,[대학혁신지원사업] 2021학년도 수시모집 학생부종합전형 면접 방역용품 추가 구매,467500,2020-12-03,카드구매
2910,구매/기타,[대학혁신지원사업] 2021학년도 수시모집 특기자전형 면접 방역용품 구매,1012550,2020-12-03,카드구매
2911,구매/기타,[도시건축학부] 실험실습재료 구입(A0우드락),60000,2020-12-03,카드구매
2912,구매/기타,[도시공학과]실험실습재료 구입(캐논MF645C 정품토너 외),860100,2020-12-03,카드구매
2913,구매/기타,행정학과 소모품 구매,1022900,2020-12-03,카드구매
2914,구매/기타,(공통물리) 공통 물리실험재료(Temperature Sensor 외 3종)구입,1994000,2020-12-03,(주)와이케이사이언스
2915,구매/기타,(생명과학부)소모품(레이저젯 토너) 구입,470000,2020-12-03,카드구매
2916,구매/기타,신소재공학과 실험실습재료 구입(26),33000,2020-12-02,카드구매
2917,구매/기타,산업경영공학과 실험실습재료 구입(28),163700,2020-12-02,카드구매
2918,구매/기타,전기공학과 실험실습재료 구입요구(19),919800,2020-12-02,카드구매
2919,구매/기타,"(화학과) 실험실습재료 구입(N,N-Bis(4-bromobenzyl)amine 외 6종)",2458170,2020-12-02,카드구매
2920,구매/기타,[불어불문]2020 기반교육뿌리강화사업_1차,532900,2020-12-02,카드구매
2921,구매/기타,전기공학과 실험실습재료 구입요구(15),235000,2020-12-02,카드구매
2922,구매/기타,경영학부 실험실습비 지출 요청(2020.11.30),2080000,2020-12-02,카드구매
2923,구매/기타,(메카트로닉스공학과) 차재민 교수님 실험실습재료 구입1,555000,2020-12-02,카드구매
2924,구매/기타,소방설비 유지관리 용품 구매,2535500,2020-12-02,(주)동양상공사
2925,구매/기타,[대학혁신지원사업] 2021학년도 수시모집 학생부종합전형 면접고사 운영 방역물품 구매,14714150,2020-12-02,(주)동양상공사
2926,구매/기타,경영학부 실험실습비 지출 요청(2020.12.02),155200,2020-12-02,카드구매
2927,구매/기타,전기공학과 실험실습재료 구입요구(18),1226600,2020-12-02,카드구매
2928,구매/기타,(통합)2020-2 기숙사 기말고사 간식배부 행사 물품 구입,7350000,2020-12-02,인천대학교소비자생활협동조합
2929,구매/기타,[문헌정보] 수업용 재료 구입_20.11.30(복사기드럼),749400,2020-12-01,카드구매
2930,구매/기타,사회복지학과 물품 구입 1120(2),982600,2020-12-01,카드구매
2931,구매/기타,[문헌정보] 수업용 재료 구입_20.11.26(마스크),165000,2020-12-01,카드구매
2932,구매/기타,[대학혁신]건강솔루션 프로그램 운영에 따른 소모품 구입 비용 지출,2866900,2020-12-01,카드구매
2933,구매/기타,문화자치위원회 소모품 구입(11월),147090,2020-12-01,카드구매
2934,구매/기타,학생지원과 소모품 구입,157010,2020-12-01,카드구매
2935,구매/기타,[예술체육대학 공연예술학과] 재료(토너)구입,97500,2020-12-01,카드구매
2936,구매/기타,2021학년도 학생부종합전형 면접고사 운영 문구류 등 구매,2080000,2020-12-01,카드구매
2937,구매/기타,사회복지학과 물품 구입 1120(1),480000,2020-12-01,카드구매
2938,구매/기타,[대학혁신](빅데이터) 연구클러스터 운영을 위한 행사비 지출(경진대회 개최 관련 상품(기프티콘) 구매),511000,2020-12-01,카드구매
2939,구매/기타,동북아물류대학원 현수막 제작 의뢰(극지연구소MOU체결),55000,2020-12-01,카드구매
2940,구매/기타,[대학혁신] 스마트 지역사업 혁신플랫폼 사랑의 김장 나눔 프로그램 김장재료구매 비용지출,3174000,2020-11-30,카드구매
2941,구매/기타,복사용지 구입 견적 요청,657000,2020-11-30,카드구매
2942,구매/기타,[대학혁신] 스마트 지역사업 혁신플랫폼 사랑의 김장 나눔 프로그램 소모품구입 비용지출,314000,2020-11-30,카드구매
2943,구매/기타,컴퓨터공학부 실습재료(레이싱휠 외 1종) 구입비 지출,147600,2020-11-30,카드구매
2944,구매/기타,제7회 중국어 말하기 대회 시상품 구입(3등),440000,2020-11-30,카드구매
2945,구매/기타,정보기술대학원 연구노트 구입 계약의뢰,4656000,2020-11-30,한림인쇄기획
2946,구매/기타,빔프로젝터 램프등 전자교탁 교체용 부품 구입,18118000,2020-11-30,(주)올인원시스템
2947,구매/기타,제7회 중국어 말하기 대회 시상품 구입(장려상),516000,2020-11-30,카드구매
2948,구매/기타,공자학원 2020학년도 4학기 중국어 교재 구입(2차),13320,2020-11-30,카드구매
2949,구매/기타,수학과 실험실습재료 구매 (토너),468000,2020-11-30,카드구매
2950,구매/기타,제7회 중국어 말하기 대회 시상품 구입(1등),1050000,2020-11-30,카드구매
2951,구매/기타,학군단 전산 및 사무용 물품 구입,1600000,2020-11-30,카드구매
2952,구매/기타,제7회 중국어 말하기 대회 시상품 구입(2등),594000,2020-11-30,카드구매
2953,구매/기타,전기공학과 실험실습재료 구입요구(16),125200,2020-11-28,카드구매
2954,구매/기타,안전공학과 실험실습재료 구입요구(37),71790,2020-11-28,카드구매
2955,구매/기타,교무과 각종위원회운영을 위한 소모품 구입,127300,2020-11-27,대동사
2956,구매/기타,정보기술대학 예비졸업생 키트 구입 계약의뢰,7112000,2020-11-27,인천대학교소비자생활협동조합
2957,구매/기타,(생명과학전공)실험실습재료(Autoclaving Jar 외 4종) 구입,839300,2020-11-27,카드구매
2958,구매/기타,[동북아물류대학원]MOU체결에 따른 현수막 제작,85000,2020-11-27,카드구매
2959,구매/기타,[국어국문] 수업용 재료비 지출(학과로고디자인구입및인쇄),290000,2020-11-27,카드구매
2960,구매/기타,[동북아물류대학원]학과수업용 재료 구입(수업준비),156400,2020-11-27,카드구매
2961,구매/기타,(학생회) 사회과학대학 하반기 기말고사 간식 나눔 행사 물품(모바일상품권) 구매,1425000,2020-11-27,카드구매
2962,구매/기타,[대학혁신](빅데이터) 연구클러스터 운영을 위한 행사비 지출(경진대회 개최 관련 상장용지 구매),72000,2020-11-27,카드구매
2963,구매/기타,기초교육원 수업용 소모품 구입,1116000,2020-11-27,카드구매
2964,구매/기타,2021학년도 수시모집 체육교육과 면접고사 비대면용 헤드셋 구매,49000,2020-11-27,카드구매
2965,구매/기타,인천학연구원 소모품(사무용품) 구입비 지출,314200,2020-11-26,카드구매
2966,구매/기타,교무과 각종위원회운영을 위한 소모품 구입,245800,2020-11-26,카드구매
