번호,구분,계약명,계약금액,계약일,계약상대자
1098,구매/기타,[해양학과] 자연과학대학 실험실습비 지출 요청(0.2mL Thin Wall PCR Tubes),292600,2021-09-16,카드구매
1099,구매/기타,경제학과 수업용 재료 구입 신청,336400,2021-09-16,카드구매
1100,구매/기타,전기공학과 실험실습재료 구입요구(20),2234900,2021-09-16,카드구매
1101,자산,[경제학과] 행정용비품(소파테이블) 구입,269000,2021-09-16,카드구매
1102,자산,[경제학과] 2021-2학기 전임교원 신규임용에 따른 행정비품(데스크톱컴퓨터) 구입,991000,2021-09-16,인천지방조달청
1103,자산,[수학과] 2021년 교육용 기자재 구입 의뢰 (PC),6560000,2021-09-16,인천대학교소비자생활협동조합
1104,구매/기타,사무용 소모품 구매(유성매직 외)_20210916,107440,2021-09-16,카드구매
1105,자산,[전자] 2021-2학기 전이교원 신규임용에 따른 행정비품 구매 의뢰(2),340000,2021-09-16,카드구매
1106,자산,메타버스 교육실습용 액션캠 및 액세서리 구입,1466000,2021-09-16,카드구매
1107,구매/기타,트라이버시티 사업운영을 위한 소모품구입,57650,2021-09-16,카드구매
1108,구매/기타,2022학년도 수시 학생부종합전형 서류평가장 운영 물품 구매 요청,475000,2021-09-16,카드구매
1109,용역,[도시건축학부]2021학년도 UTM유지보수 점검 의뢰(2),2250000,2021-09-16,(주)에이스원테크
1110,자산,메타버스 교육실습용 오큘러스 퀘스트2 세트 구입,613600,2021-09-16,카드구매
1111,자산,전자공학과 교육용SW(ADS) 구입 요청,2091448,2021-09-16,카드구매
1112,구매/기타,임베디드시스템공학과 임베디드소프트웨어프로그래밍 재료 구입,59800,2021-09-15,카드구매
1113,구매/기타,[메카트로닉스공학과] 공과대학 연구실(LAB) 홍보영상 콘테스트 재료비 지출(조직공학실험실),200000,2021-09-15,카드구매
1114,구매/기타,[예술체육대학 조형예술학부] 10호F 면천 캔버스 외1종_기초동양화,130800,2021-09-15,카드구매
1115,구매/기타,[기계공학과] 실험실습재료 구입(20210913),100000,2021-09-15,카드구매
1116,구매/기타,창의인재개발학과 수업용 물품 구입,185000,2021-09-15,카드구매
1117,자산,[동북아물류대학원]2021-2학기 신임교원 비품 구매(회의테이블),209000,2021-09-15,카드구매
1118,구매/기타,[2021년 제7회 공학페스티벌 행사] 홍보영상 콘테스트 재료비 지출,197900,2021-09-15,카드구매
1119,공사,스포츠센터 골프장 와이어로프 보수 공사,2654300,2021-09-15,(주)한성골프이엔지
1120,구매/기타,[예술체육대학 조형예술학부] 만지락유토(하드)_인체구조와표현 구입,175000,2021-09-15,카드구매
1121,구매/기타,안전공학과 실험실습재료 구입요구(15),110000,2021-09-15,카드구매
1122,자산,"[동북아물류대학원]2021-2학기 신임교원 비품 구매(책상, 의자)",603900,2021-09-15,카드구매
1123,구매/기타,사무용 소모품 구매(알콜솜 외)_20210913,107870,2021-09-15,카드구매
1124,구매/기타,공인회계사 합격 현수막 제작 견적의뢰,300000,2021-09-15,카드구매
1125,구매/기타,[예술체육대학 조형예술학부] 2합장지&순지 구입,118000,2021-09-15,전주지업사
1126,구매/기타,[산업경영공학과]실험실습재료 구입(18),69500,2021-09-15,카드구매
1127,구매/기타,[독어독문] 2021학년도 수업용재료비 지출(5차),67840,2021-09-15,카드구매
1128,구매/기타,(생명공학전공)실험실습재료(드라이아이스) 구입,242000,2021-09-15,카드구매
1129,구매/기타,(생명공학전공)실험실습재료(Marienfeld Superior Blood Counting Chamber) 구입,765600,2021-09-15,카드구매
1130,구매/기타,교무처장실 업무환경 조성을 위한 물품 구입(무선키보드마우스세트 등),93200,2021-09-14,카드구매
1131,구매/기타,생활원 제1기숙사 화장실용 환풍기 구매,270000,2021-09-14,카드구매
1132,구매/기타,평생교육원 직원 명함 제작,11000,2021-09-14,카드구매
1133,구매/기타,[예술체육대학 공연예술학과] 재료(삼각대) 구입,207500,2021-09-14,카드구매
1134,구매/기타,인력개발팀 부서운영을 위한 간행물 구매,39600,2021-09-14,카드구매
1135,구매/기타,[IPP형 일학습병행제 사업] 사무용품 구매 지출,86000,2021-09-14,카드구매
1136,자산,[예술체육대학 디자인학부] 신임교원 행정용 PC 및 모니터 구매,1259500,2021-09-14,카드구매
1137,구매/기타,[예술체육대학 디자인학부] 재료비(스마트폰 짐벌)구입,396000,2021-09-14,카드구매
1138,구매/기타,기초교육원 부서운영 소모품 구입,60780,2021-09-14,카드구매
1139,자산,"[자산구매]정보통신공학과 신임교원 비품 구매(책상, 의자)",1821000,2021-09-14,카드구매
1140,자산,[예술체육대학 디자인학부] 신임교원 행정용 PC 및 모니터 구매,1259500,2021-09-14,카드구매
1141,구매/기타,생활원 제1기숙사 우산빗물털이개 구매,231000,2021-09-14,카드구매
1142,구매/기타,교무과 학사행정을 위한 자동증명발급기용 소모품 구매,85370,2021-09-14,카드구매
1143,용역,2022학년도 전기 외국인 신(편)입학 모집요강 제작,5600000,2021-09-14,대신인쇄사
1144,구매/기타,"(체육진흥원) 현수막 제작 (축구, 테니스 입상)",120000,2021-09-14,카드구매
1145,구매/기타,[도시건축학부] 실험실습재료구입(복사기 소모품)[202100006467유찰건],93500,2021-09-13,카드구매
1146,용역,송도캠퍼스 소방 수신반 보수,3850000,2021-09-13,주식회사 지에프에스
1147,용역,건축민원 시설보수(13호관 515호 블라인드 교체 등),2959000,2021-09-13,우림CNC
1148,구매/기타,2021년 안전공학과 EATED 프로그램 재료비 구입(8월),407000,2021-09-13,카드구매
1149,구매/기타,경영대학(원) 화상캠 구매,96000,2021-09-13,카드구매
1150,구매/기타,임베디드시스템공학과 마이크로컨트롤러응용 재료 구입[202100006611유찰건],4612740,2021-09-13,(주)엔티렉스
1151,구매/기타,(패션산업학과) 실험실습 재료 구입 (인견),440000,2021-09-13,삼화상회
1152,구매/기타,[환경공학전공]실험실습비 구입(연필 외),1639200,2021-09-13,카드구매
1153,자산,[해양학과] 자연과학대학 교육연구기자재 구입 지출 요청 (수중탐사드론),2400000,2021-09-13,카드구매
1154,자산,메타버스 교육실습용 AR글래스 구입,699000,2021-09-13,카드구매
1155,용역,송도캠퍼스 9호관 승강기 승강장 버튼 PCB 교체수리,1113640,2021-09-13,카드구매
1156,구매/기타,[산업경영공학과]2021년 EATED 프로그램 운영사업 재료비 지출(2),474180,2021-09-13,카드구매
1157,용역,미추홀타워 B동 싸인몰 전원 보수작업,1026000,2021-09-13,옹진전력(주)
1158,자산,[전자] 2021-2학기 전임교원 신규임용에 따른 행정비품 구매 의뢰(1),460000,2021-09-13,카드구매
1159,구매/기타,경제학과 수업용 재료 구입 신청,1725400,2021-09-13,카드구매
1160,구매/기타,컴퓨터공학부 실습재료(외장하드 외 15종) 구입비 지출,1779590,2021-09-13,카드구매
1161,구매/기타,비서실 프린터 토너 구입,92000,2021-09-13,카드구매
1162,구매/기타,컴퓨터공학부 실습재료(노트 외 14종) 구입비 지출,256300,2021-09-13,카드구매
1163,구매/기타,[독어독문] 2021학년도 수업용재료비 지출(4차),132400,2021-09-13,카드구매
1164,구매/기타,[도시행정학과] 미추홀포럼 현수막 및 배너 제작,170000,2021-09-13,카드구매
1165,용역,에어컨 수리,572000,2021-09-13,카드구매
1166,구매/기타,(패션산업학과) 실험실습 재료 구입 (터치트윈마카 외),86500,2021-09-13,카드구매
1167,구매/기타,[도시건축학부] 실험실습재료구입(사무용품 및 방역용품),480800,2021-09-13,카드구매
1168,구매/기타,(공통물리) 공통 물리실험재료(USB허브)구입 지출 요청,143600,2021-09-13,카드구매
1169,자산,[동북아물류대학원]2021-2학기 신임교원 PC 및 모니터 구매,1281320,2021-09-13,카드구매
1170,구매/기타,[건설환경공학전공]실험실습 재료비(포스트잇 플래그 외 14종),997500,2021-09-13,카드구매
1171,공사,생명과학기술대학 29호관 팬 교체 및 신설 기계설비공사,15000000,2021-09-13,(주)우송설비산업
1172,자산,신임교원 비품(PC) 구입,1228000,2021-09-13,카드구매
1173,구매/기타,입학관리과 사무실 운영 물품 구입,271400,2021-09-13,카드구매
1174,자산,신임교원 행정비품 구입(가구),744000,2021-09-13,카드구매
1175,구매/기타,자연과학대학 부서운영 소모품(포스트잇 등) 구매 신청,97600,2021-09-13,카드구매
1176,구매/기타,경영대학(원) 탁상용 마이크 및 스피커 구매,87900,2021-09-10,카드구매
1177,구매/기타,[공학페스티벌] 2021. 제7회 INU 공학페스티벌 행사 시상품 구입,2063300,2021-09-10,카드구매
1178,용역,트라이버시티 연구소 성인대상 강좌 홍보대행 용역,4600000,2021-09-10,(주)씨에이엠서울
1179,구매/기타,사범대학 국어교육과 실험실습재료 구입,56000,2021-09-10,카드구매
1180,자산,[행정학과] 행정용 비품 구매(210824),1560000,2021-09-10,카드구매
1181,구매/기타,[예술체육대학 조형예술학부] 2021 조형예술학부 재학생 과제展 행사를 위한 작품제작물품(120호 2합장지 외 1종;한국화전공) 구입,2754400,2021-09-10,성심필방
1182,구매/기타,[문헌정보학과] 수업용 재료 구입_21.07.15(문구),2055500,2021-09-10,카드구매
1183,구매/기타,[예술체육대학 운동건강학부] 프린터 토너 등 (HP정품토너 외 10종 지출,730010,2021-09-10,카드구매
1184,구매/기타,전기공학과 실험실습재료 구입요구(19),507800,2021-09-10,카드구매
1185,자산,[기계공학과] 2021년도 교육용 기재자(GROUP Video Conferencing system)구입,2211000,2021-09-10,카드구매
1186,구매/기타,[예술체육대학 조형예술학부] 조소냐아크릴물감 외 31종 구입_복합표현연구 구매를 위한 견적의뢰,203300,2021-09-10,카드구매
1187,구매/기타,경영대학(원) 홍보용 usb 64기가 구매,2990000,2021-09-10,카드구매
1188,구매/기타,교무과 교무파트 부서운영에 필요한 물품 구입(USB허브 등),104200,2021-09-10,카드구매
1189,구매/기타,[예술체육대학 조형예술학부] 2021 조형예술학부 재학생 '과도기'展 작품제작물품(마스킹테이프 외5종) 구입,11700,2021-09-10,카드구매
1190,구매/기타,[신소재공학과] 실험실습재료 구매요청 #20,88500,2021-09-10,카드구매
1191,자산,[중어중국]조립PC(본체) 구입,845000,2021-09-10,카드구매
1192,구매/기타,[산업경영공학과]실험실습재료 구입(16),455900,2021-09-10,카드구매
1193,구매/기타,[신소재공학과] 실험실습재료 구입요청 #19,1281247,2021-09-10,카드구매
1194,자산,[예술체육대학 체육학부]데스크톱 외 3종(신임교수 비품)구입[202100006576유찰건],2144890,2021-09-10,카드구매
1195,구매/기타,[생활스포츠지도사연수원]아크릴현판 제작[202100006635유찰건],1980000,2021-09-10,제일애드
1196,구매/기타,[산업경영공학과]2021년 EATED 프로그램 운영사업 재료비 지출(8월),474180,2021-09-10,카드구매
1197,구매/기타,[메카트로닉스공학과] 2021년 EATED 프로그램 재료비 지출(8월),84750,2021-09-10,카드구매
1198,구매/기타,(전기공)2021 공과대학 EATED프로그램 지출요청_8월,320500,2021-09-10,카드구매
1199,자산,교무처장실 업무환경 조성을 위한 물품 구입(회의테이블 및 캐비닛),900000,2021-09-10,카드구매
1200,구매/기타,[산업경영공학과]소모품 구입(17),152250,2021-09-10,카드구매
1201,구매/기타,부서운영물품 구매,20750,2021-09-10,카드구매
1202,구매/기타,[전자공학과] 실험실습재료 구매 요청 10,53900,2021-09-10,카드구매
1203,자산,[독어독문] 2021학년도 법인회계 추가경정에 따른 비품 구입,1950000,2021-09-09,카드구매
1204,구매/기타,[도시건축학부]건축공학교육인증 교과목포트폴리오 제작 인쇄,1100000,2021-09-09,카드구매
1205,구매/기타,조경관리 소모품(양손 전지가위) 구매,161500,2021-09-09,카드구매
1206,구매/기타,총무팀(비시실) 사무용품 구입,283200,2021-09-09,카드구매
1207,공사,연구실 흄후드 배기 배관 설치 공사 계약의뢰(대학혁신사업연계),16500000,2021-09-09,(주)성일시스템
1208,용역,[고교교육기여대학지원사업] 2021 INU하루대학생 운영을 위한 고교 및 고교생 배부용 안내책자 제작,3500000,2021-09-09,인천기획
1209,구매/기타,인력개발팀 부서운영을 위한 소모품 구매,31380,2021-09-09,카드구매
1210,용역,자연과학대학 화재발생에 따른 화재현장 청소작업 시행,6127000,2021-09-09,고산실업(주)
1211,자산,[예술체육대학 디자인학부] 신임교원 행정용 비품 구매,679860,2021-09-09,카드구매
1212,용역,지역혁신 트라이버시티 인천시내버스 외부광고 대행 계약 의뢰,3267000,2021-09-09,(주)남일애드컴
1213,구매/기타,공로패 제작,160000,2021-09-09,카드구매
1214,자산,[도시건축학부]신임교원 행정용 비품(1),818000,2021-09-09,카드구매
1215,용역,총학생회 주관 2021년 추석귀향버스 임차 용역 계약의뢰,7315000,2021-09-09,(주)아름관광여행사
1216,구매/기타,[대학혁신]실험실습 대면 수업을 위한 칸막이 구입,48304700,2021-09-09,(주)그린주의
1217,구매/기타,[예술체육대학 공연예술학과]재료(hdmi케이블외 3종) 구입,108400,2021-09-09,카드구매
